question_id,member_id,question,其它,完成式,連接詞,假設語氣,分詞,PT,進行式,過去式,未來式,關係代名詞,不定詞,名詞子句,被動,介係詞
28800,87286, by the way 算是片語??,1.00532092567e-05,0.00141152897418,0.0197744885603,0.000448543384542,0.0155040872766,0.751160412008,0.00183578670933,0.00962441910231,0.00019722882701,0.00859199769872,0.00130954379898,0.00059530570179,0.0400678938676,0.149468710882
24956,83877,為什麼you後面要用are,3.9700182348e-05,0.0128653158889,0.0570044971005,0.00184866492942,0.0513404830504,0.418171886266,0.0290295733898,0.046982929933,0.00107629779764,0.0558099018783,0.00527203472689,0.0029084224108,0.0336474541289,0.284002838317
6797,63284,And now you're left with the breast.請問為什麼剩下雞胸這裡要用with呢?,6.39703325021e-06,0.0027244570871,0.0245960964654,0.000278450648352,0.0139184356198,0.795090779443,0.00263900504124,0.0121227708586,0.000141694242817,0.0111321614005,0.000688312123317,0.00099626717687,0.0305708540726,0.105094318787
5786,55999,請問此文中的infatuated是當做形容詞，迷人的使用？ 還是當現在分詞表被動，指為那個女生所著迷？ 查了一下infatuate原形動詞是及物動詞則是使迷戀的意思 對於這個有點困惑，請老師指導～謝謝 ,0.000222764831961,0.0212986572772,0.0995630531618,0.00638967242995,0.147491727961,0.22811437037,0.024903487186,0.0654337498511,0.00392603585194,0.0974491204038,0.0174403652236,0.0142653041443,0.0660324611538,0.207469230153
5489,55999,"So the number of people it takes to fill a mid-sized  commercial aircraft have more wealth than the populations of India, China, the U.S. and Brazil combined.  請問句尾的combined是否為動詞，指的是將India, China, the U.S. and Brazil這些國家的人口相加起來？",3.08755098728e-05,0.0100436549931,0.0672726539723,0.00124179836077,0.0299660853943,0.653153794999,0.0081731324724,0.0261277612226,0.000698551991155,0.0702346693555,0.00351209012754,0.0033952322478,0.016432071781,0.109717627573
59544,104677,You are always judged by the way you perform 請問這句話的中文解釋有沒有別的口語解釋,1.2457347442e-06,0.000697925051039,0.0051150196659,5.3828067824e-05,0.0058579104929,0.959835408022,0.000702370270994,0.00211368911356,3.54953768807e-05,0.0029309434419,0.000118502529516,0.000119935211217,0.00708598477231,0.0153317422495
88546,94775,busy 後面是省略that is？,5.14313684929e-05,0.00977185916006,0.141924853875,0.00162565674704,0.0486594723217,0.402544925541,0.0151759379035,0.0303932864773,0.00100007995351,0.115479547074,0.00449880513998,0.0110676070777,0.0166182330964,0.201188304264
80288,94775,batter是動詞轉形容詞，然後因為接名詞，所以才需要being嗎？,0.000154894788483,0.0172022687327,0.0582174365457,0.00425246346674,0.147496014661,0.233925374465,0.025595012641,0.050578072052,0.00265452806182,0.0817085676752,0.00968555679898,0.0111190215752,0.0519269310695,0.305483857466
67010,94775,"perceived為什麼是加ed,是因為他是被動？",0.000163356285123,0.0181592232272,0.0339269321871,0.00452154634482,0.143196696614,0.449746610257,0.0143693461293,0.0981548668545,0.00281236218507,0.037441860765,0.00747371465193,0.00688458482661,0.128147201535,0.0550016981373
64486,94775,centralized是動詞變形容詞的用法，那是只有特定動詞才可嗎？然後變法是我認知的加ed or ing？是及物或不及物都可以嗎？,1.85290116974e-05,0.00368399261454,0.0340757787963,0.000726276907703,0.132533073502,0.376550629011,0.00493214509165,0.0351896868446,0.000372846954345,0.0345065640856,0.00275726301056,0.0016604278227,0.0188198431503,0.354172943197
62935,94775,"想問一下label out,ship out是固定搭配的嗎？",5.92863421045e-05,0.00748685467799,0.038095649094,0.00163286481431,0.029526898164,0.529289978012,0.00710717943566,0.0154282309958,0.00112408589125,0.0215830062125,0.00291830001704,0.00372272961498,0.0178796456999,0.324145291028
53194,94775,with everyone divided into five equal groups這句哪一個是主詞??如果沒有主詞，那我想問一下，divide為什麼不是用動名詞的方式呈現?,3.70961470941e-05,0.00610353732466,0.0375532468378,0.00106184988747,0.0392541349284,0.665188662235,0.00516808611568,0.0165116507642,0.000703610526603,0.0376810993538,0.00367569265341,0.00427328147387,0.0141839617892,0.168604089963
110224,92203,為何用taken 不用takes or taking.還有remaining是加ing的形容詞，這種情況如何知道是動名詞還是形容詞，是看derbies.是名詞嗎，如果不知道debries是名詞時，要怎麼辦。,2.93861592538e-05,0.00505629828712,0.0381179903995,0.000839915936664,0.133644346692,0.499551660953,0.00763703634336,0.022762675961,0.000588528908202,0.0649280600402,0.003357242564,0.00309663040431,0.00851128910176,0.211878938249
2351,54988,"what can be done 這句話是""甚麼可以被做""的意思嗎? 被動語態是 be+pp 還是v-ed ",1.42799793193e-05,0.00771916646566,0.0175767893494,0.00075225700041,0.0415333600923,0.673023748788,0.00620934623038,0.0333158515905,0.000562184140483,0.0396488268094,0.00197048465041,0.00224112143994,0.139413832234,0.0360187512302
86920,102567,請問answered 在這裡是當形容詞用嗎? 那麼使用-ed 的型式是因為表被動嗎? 通常不是應該用be + Vpp 嗎?  如果改成 you want to be answered?  可以嗎? ,1.68276983501e-05,0.00422020206961,0.0363224534955,0.00084420099397,0.378604880298,0.339320205073,0.0138862543352,0.0264079265376,0.000652908204808,0.0319030504227,0.00476526236857,0.00228970980051,0.0357561962471,0.125009922455
34465,61832,as your  debit card will get sent to you... 可以寫成 as your  debit card will send to you... 或是 as your  debit card will be sent to you...,6.25404749635e-06,0.00290782275751,0.0503046723323,0.000542980061254,0.011608538814,0.768536163724,0.0151517521159,0.00728431317542,0.000489703014546,0.00961690906498,0.00176440054979,0.000639885981103,0.00560881491691,0.125537789445
107495,89712,your ACL rupturing 和 a tendon harvested  中  rupturing和harvested 是 adj. 修飾前面名詞嗎。如何分辨 ing和 ed的差異,4.46145924467e-05,0.00621655386211,0.0363926334867,0.00125866003276,0.123827003265,0.46029885265,0.0102836786262,0.0333844936673,0.00095580619722,0.0454864841219,0.0039912209941,0.00564112201587,0.0119617685405,0.260257107948
71261,89712,"we feel an "" ick factor"" associated with them     這句有feel 又有associated 兩個動詞 是對的嗎 ",6.53982008239e-05,0.00926228144899,0.100760776138,0.00196184691242,0.0461503730762,0.492285833844,0.0107522333911,0.0419665148609,0.00119126242515,0.0792112975615,0.00395945319919,0.00492802487942,0.018385472436,0.189119231626
38547,89712,can be recycled   為何中間要加個be  不能直接用can recycle 嗎,3.47520223673e-05,0.00730494713266,0.0485996545658,0.00189106578206,0.0414561571268,0.597857957711,0.0153020620854,0.0329110918219,0.00115054384392,0.098284150633,0.00439743557068,0.00418722856495,0.0322758938883,0.114347059252
14046,55138,The ball travels along the court by being dribbled 請問本句中的 being主要用在什麼時機點?,4.68141964806e-05,0.00698274738603,0.0421005723988,0.00143074208408,0.0479216769728,0.265055981083,0.012470562428,0.0382268369007,0.000952562924229,0.0387551718792,0.00315354319304,0.00277253053117,0.0469857142345,0.493144543788
71112,81282,請問這裡face是及物動詞嗎？為什麼要加with？face with 不是在……上塗以；覆蓋的意思嗎？,0.000120439875627,0.0150952359368,0.054728757121,0.00344812483475,0.0495355901049,0.454084310529,0.0113540573045,0.0573672301765,0.00206919582468,0.0488035865542,0.00547668970566,0.00613623490504,0.0362328985835,0.255547648544
1716,50646,having them vaccinated have是使役動詞，後面要加原型動詞 vaccinated是被動 所以原句是having them be vaccinated然後省略be嗎?,4.65549570666e-05,0.0111625907656,0.041733390898,0.00186702001835,0.277077368109,0.216190430838,0.0182882252254,0.0387997537322,0.00122946614829,0.0501173708153,0.00748048912592,0.00434286785581,0.0360430926412,0.295621378871
80034,93713,and is ushered to an empty room.>>ushered這裡是當動詞用嗎??前面可以省略is嗎?,9.23372516209e-06,0.00304292210845,0.114260155142,0.000402871437041,0.02873684985,0.533136330733,0.00467074633379,0.019700289547,0.000316484982239,0.0658507274575,0.00298473860096,0.00288256311857,0.00730749455719,0.216698592408
74260,93713, if you're hired or not. >>>hired這裡是當動詞嗎,3.19564835591e-05,0.00539778727939,0.0556240556362,0.00202203133701,0.0272969726528,0.455090892051,0.0162082107216,0.0195549982617,0.000908934737858,0.022054265906,0.0021332279053,0.00301611522992,0.016050534659,0.374610017139
25695,82089,請問這裡為何要在 prepared前面加be呢? 人可以主動準備，不是嗎? 為何要用被動形態呢? 謝謝,6.37708888086e-05,0.0106029928397,0.043728465456,0.00237171801692,0.104599598262,0.495764396609,0.0159176026161,0.0315156094659,0.00175351298132,0.044973088311,0.00672965046656,0.00595109351889,0.133782377967,0.102246122601
82377,59754,he was  found clinging to a tree....這裡的文法？  被動+什麼式？為何clingling 要ing ，後面又接to?,1.7995785072e-05,0.00811466328415,0.0349924716166,0.00186911918642,0.174691390702,0.413964375213,0.0155026004358,0.0496865873312,0.000528751614371,0.0504197939844,0.00302807569892,0.00206293186998,0.0290986367141,0.216022606564
60300,59754,the award was named the Oscar文法,5.64814478271e-05,0.0117774061689,0.0752724079577,0.00351025076945,0.0484444237915,0.464971149726,0.0161057276551,0.0684835174532,0.000964195052573,0.0720342750554,0.00560710473766,0.00622861727615,0.0259262553138,0.200618187594
55517,59754,by the way you perform文法,2.29004216456e-06,0.00100845620704,0.00719293453268,0.00012758130846,0.0206106302635,0.889570796188,0.00131926698972,0.00257408067322,4.97868094372e-05,0.00990034272078,0.000305849000744,0.000295434184945,0.0160893791172,0.0509531719622
41057,93335,maybe be put outside中的be 可以省略嗎?為何要加上be呢?其作用為何?,2.1213004909e-05,0.00592850250598,0.0719034934325,0.0013271200028,0.0441387324275,0.513894460597,0.023326020192,0.0161795863293,0.00123056619965,0.101885128278,0.00444674949153,0.00268878666197,0.0279696269653,0.185060013912
45117,79382,reaction to being asked out 為什麼be要加ing呢?,1.14231491326e-05,0.00259176665543,0.016876622117,0.000568057588934,0.0542462556649,0.347431295144,0.0140319149433,0.00691994798593,0.000445473742886,0.0264103683666,0.00180809109831,0.00089433827861,0.0187231126087,0.509041332656
100182,95272,為什麼這裡need to 後面還要加be？不能直接need to put away 嗎？,2.36560875679e-05,0.00625992784195,0.0296283965248,0.00135275783066,0.0387131296151,0.588535969921,0.0182631275204,0.0136373202352,0.00107879893025,0.0856891238681,0.00409793041322,0.00203595728399,0.0177382089981,0.192945694929
45236,78339,為什麼是用 you're left  而不是 you left 或是 you leave?,1.30008959612e-05,0.00792365426024,0.0174613933669,0.000591120357655,0.0336137860186,0.766926634104,0.00773215501377,0.0244972522249,0.000362222792634,0.0135255504572,0.00109053196709,0.00200331980831,0.0271533623853,0.0971060163471
55089,101133,為什麼you perform前面是用by the way by the way在這句話是什麼意思,2.34550706846e-06,0.000650118916394,0.00705964532686,8.8988424367e-05,0.0117720069765,0.867761733353,0.00087850044584,0.00362241563983,5.30307934637e-05,0.0075600856397,0.000335501711659,0.000256753498635,0.021876911666,0.0780819621009
89805,73501,"""fooled"" 單獨看可以是""笨蛋""的可數名詞嗎? 相較於fool 這個名詞。 ",9.19737051012e-05,0.0103492572091,0.0571791789277,0.00250655728243,0.0855659606076,0.527100671641,0.0111951773781,0.0288887531977,0.00161440130805,0.0530581376491,0.00853727150328,0.0156867945418,0.0144369231321,0.183788941917
88929,73501," have been seen flying more than 1.8 miles 這句話沒有看到是指""蜘蛛'在飛行，直接寫flying, 這樣的用法是省略嗎? 什麼情況下可以省略呢? 謝謝",1.00006077534e-05,0.0110270719455,0.0535992729491,0.000505262514203,0.0393030110087,0.735866920869,0.00318657489054,0.0115349521183,0.000223805735248,0.0427864834808,0.00131044778537,0.00155842962761,0.00612067980546,0.0929670866628
13495,73501,请问drummed out 这个是常用的片语吗？ 在字典里没有查到这个用法， 请问还能怎么使用呢？ 感谢您！新年快乐！！,0.000141554831234,0.0174534207966,0.0558699399677,0.00450947349324,0.104324790034,0.448681896428,0.0149306597158,0.0424038290091,0.00271665876424,0.0688646419864,0.00782333053877,0.00778675099713,0.0320944875679,0.19239856587
14150,74270,drummed out = 開除的意思嗎？ 在這邊是甚麼樣子的文法呢？,5.67086724855e-05,0.00857974115312,0.0414030388443,0.00202674596146,0.0279921631132,0.708992824945,0.00817932932252,0.0164693613642,0.00102476209616,0.0414986023953,0.00314874744559,0.00373559392974,0.0183442312507,0.118548149506
7920,64363,And now you're left with the breast.請問為何要用被動及為何要用with,4.62787133769e-06,0.00233240004962,0.0249159125055,0.000211951269853,0.0109970226736,0.794957499442,0.00226828734906,0.0114282597663,0.00010545177441,0.0104508073003,0.000547479311687,0.000828822868094,0.0203389159439,0.120612561874
6582,64363,You are always judged by the way you perform.這句一般來說 by the way不是可以省略，那You are always judged跟you perform之間怎麼沒有連接詞,5.47316290888e-07,0.000336296417949,0.00620359658119,2.79597397102e-05,0.00491504679534,0.961770488145,0.00044464931688,0.00103550445054,1.5555980692e-05,0.0040020027407,7.04052286579e-05,7.24458035209e-05,0.0055509507131,0.0155545507708
53923,99830,by the way 為什麼用在這?我記得他是順帶一提的意思,3.31068818737e-05,0.00416048158767,0.0180175244843,0.00109632287633,0.0181358762672,0.761809155982,0.00577512139014,0.0123684551293,0.00056511547134,0.0217555473955,0.00217149415265,0.0017937652698,0.0546044307671,0.0977136023446
4315,56627,"She wouldn't  get to have those emotions, good and bad, of being hurt, and of being held. 若整句刪除「good and bad」，是否可以簡化成： She wouldn't  get to have those emotions of being hurt and held. being+V.ed 是什麼句式？",2.438816591e-06,0.00204270353354,0.0173966252823,0.000122599103296,0.0158928617579,0.776770492401,0.00182421349481,0.00959394315481,7.00020908685e-05,0.0127082130266,0.000459034390193,0.000317290794111,0.00311878759436,0.15968079456
37487,54916,you're left with the breast: 有點不太懂他的意思，是你與雞胸被留下來嗎? 是英文常用的說法嗎?,1.19720668275e-05,0.00329743967791,0.0123892290717,0.000426579066922,0.0170013410601,0.826005601862,0.00391351958171,0.014726208762,0.000250707285881,0.0167729219201,0.000858222776221,0.0014262384648,0.0246962633728,0.0782237550312
24769,74727,這裡為何不寫成：''the supermarket lay out whole foods on the perimeter''？，為什麼是''is laid out''？whole foods前面的''so''又是什麼意思？什麼用法？ ,8.24414209485e-06,0.00163635467857,0.435198793723,0.000309102891869,0.0101497787414,0.411676436996,0.00240548015774,0.00784070812635,0.000205821732609,0.0128722595468,0.00109970589319,0.00105110931069,0.00734253703169,0.108203667028
32052,87969,此段最後 為何是用drummed out 這用法是被動語態嗎?,6.04769718957e-05,0.00907485398929,0.0393676217306,0.00222676249559,0.0248858926663,0.610899234005,0.00797184727352,0.0164523022974,0.00129276854477,0.0313970316199,0.00408374479887,0.0039028513956,0.131909900488,0.116474711724
31713,57427,your debit card will get (to be)sent to you  請問這裡為什麼不需要加be sent to you? 是因為前面get，所以sent這裡是過去分詞嗎?,1.61214058532e-05,0.00618448070134,0.0422526757551,0.00104672595722,0.0608266042511,0.61438241944,0.0269527558155,0.0313502843242,0.00132372620403,0.0275185584729,0.00451300499597,0.00186507691715,0.0230663547997,0.15870121096
59569,94848,你好 我想請教being的用法 及其文法 謝謝,4.59694796692e-05,0.0152032564401,0.0701190635414,0.00259050589101,0.103086700446,0.380153229524,0.0193847939504,0.0290246396154,0.000991358132891,0.0848091528344,0.00483152347247,0.00367769006964,0.0367593032481,0.249322813355
108975,63603,"請問一下,此句的riding是現在分詞變名詞嗎?",0.000235717387633,0.039329636333,0.0535502177822,0.00649621754444,0.252679345554,0.28458734737,0.0428074855848,0.0821046112638,0.00404831087854,0.0574391610691,0.0134534983275,0.00987095413859,0.0323222727942,0.121075223973
9585,63603,"請問一下,以下這句,為何left後面要加with, leave with是委託,把..交給的意思, And now you're left with the breast. 若改寫And now you're left the breast.會比較合適嗎?",9.15646935525e-06,0.00397632031354,0.0305952249808,0.000384450719629,0.0208790602128,0.686102053296,0.00388208451883,0.0213883100128,0.000205522375409,0.0161940301172,0.00105902174628,0.00135265359966,0.0372472448948,0.176724866743
62910,87478,recorded是以被動語態當形容詞用嗎?直接用名詞record也可以嗎?,0.000120170558767,0.0163460177172,0.129677058732,0.00367340188345,0.165397638452,0.251963302291,0.0164033816394,0.0477247149982,0.0020408706051,0.0707806030736,0.0115036788813,0.011402278493,0.0254699214088,0.247496961267
8732,55274,combine為什麼要用過去時呢？,0.000296559905101,0.0306939501779,0.0782918149466,0.00845195729537,0.0763641755635,0.425415183867,0.0286180308422,0.0664294187426,0.00518979833926,0.0685053380783,0.0142348754448,0.0130486358244,0.0361803084223,0.14827995255
24049,54021,老師好:請問這裡的 is後面為什麼是加laid out而不是lay out呢?     謝謝!,5.94098134457e-05,0.00785314618727,0.131790254715,0.00169371701935,0.0516243820966,0.434171127261,0.011432370389,0.0321336489173,0.0013159009451,0.0413292493675,0.00362850378739,0.00613099137206,0.0309434768354,0.245893821294
37652,92084, by the way不是順道一提的意思嗎,3.54975336017e-05,0.00463702450365,0.0199146214131,0.0010938771375,0.02170338904,0.753277927261,0.00494395190132,0.0144439531516,0.000607289804491,0.0186206516748,0.00241507755011,0.0019764004431,0.0489788877654,0.10735145082
38614,92287,"what is ""drummed out""?",6.87215800227e-06,0.00121296199421,0.0176886594818,0.000201621300856,0.00448488938076,0.850540740448,0.0014571746583,0.00667941987067,0.000206154373494,0.0152759434518,0.000518306385488,0.00172819512396,0.00654667304738,0.0934523883256
84616,77750,That is an astonishing statement and yet proven a thousand times every day of our lives. 在這使用proven的原因是?,2.13801443826e-05,0.0052853577983,0.0506175218796,0.00069504032918,0.0120798398512,0.737231049867,0.0040542128768,0.0137556100461,0.000401834107817,0.0221126719632,0.00163181969044,0.00185282709207,0.00928849507182,0.140972339282
91369,88576,"想請教一下,為什麼這裡的represented,需要加""ed""呢? 謝謝了",0.000166560003992,0.0302915501747,0.0361302828782,0.00463471882633,0.148023892272,0.464439285305,0.0148992836421,0.130861083454,0.00287603338532,0.0412476752161,0.0076868789921,0.0070746527371,0.051419395402,0.0602487077097
45314,88576,"想請教一下, could maybe be put outside, 為什麼要有個be? 是be動詞+put過去分詞,形成被動式嗎?",3.26640992517e-05,0.00562470641338,0.0263644874697,0.00201686867897,0.117822475588,0.569600082732,0.0172241611666,0.0557061521493,0.00182354729604,0.0374163660172,0.00523728771595,0.00250015452844,0.0348150714413,0.123815974704
51292,98400,by the way不是順帶一提的意思嗎,2.37044881335e-05,0.0031584584068,0.0141319141748,0.000735267887444,0.0154719827359,0.795265634028,0.0033958710582,0.0101139219043,0.00040534446603,0.0132423055219,0.00165273146675,0.00134262231384,0.0590195828068,0.0820406587409
53721,71893,"of being hurt, and of being held. 請問這算是被動的解釋嗎? 被偒受，被擁有",1.38137536719e-05,0.00359660525306,0.0291339463045,0.00051533785173,0.0342583949309,0.489325293871,0.00623590461688,0.0178879539102,0.000275909426307,0.0246746328101,0.00105651272385,0.00105741207011,0.0315613617234,0.360406920754
46989,12662,"為何不是attitudes are changed, 另外rippling outwards towards Europe and the rest of the western world是否有省略？",3.50305309995e-05,0.0085449843342,0.0672602557726,0.00127485700968,0.0811271661412,0.477407751125,0.00975877600559,0.0296977769213,0.000672114501602,0.0596825128532,0.00337851257397,0.00358930467295,0.0141225496488,0.243448407909
1587,53298,請問， How is rabies spread? 怎麼不是 How does rabies spread?  spread可以當形容語嗎？  ,8.46048043009e-05,0.0118095780374,0.0820822980536,0.0039686935246,0.0409484868588,0.570345368432,0.0154339456268,0.0342484858872,0.0016778694574,0.0461270800431,0.00660402520088,0.0104608539494,0.0170574907828,0.159151219342
72924,93988,請問為什麼是被動式disembodied ？,0.000192441202857,0.0188609464308,0.0440817908011,0.00539055161205,0.0440388898053,0.349090401786,0.0175803387514,0.0388002358826,0.00333529401868,0.0393602446328,0.00897862511862,0.00825431974975,0.345885679801,0.0761502404074
69367,93988,請問exploring 和explored只是主動與被動的差別嗎？,0.000196266785719,0.0318092534213,0.0690680590098,0.0055440659492,0.0745480399172,0.41382625662,0.0258323776457,0.0601374391759,0.0042014391052,0.0601257203507,0.0142618013624,0.00821519620569,0.0415925974945,0.190641486957
68105,93988,請問inbuing和inbued的使用時機是什麼呢？謝謝～,0.000238756352494,0.0234002422951,0.0546910299189,0.00904274687436,0.0546378038679,0.435963874073,0.0218114286005,0.0728128627116,0.00526958316643,0.116308554821,0.0111395260054,0.0102409008389,0.0273884165425,0.157054273932
57460,93988,請問moves為什麼要加s，ball為什麼不需要加s，known為什麼不用know呢？謝謝~=),0.000144908742275,0.0211795773926,0.0559694415027,0.00435598251228,0.0418197507446,0.479108265654,0.0254430266482,0.0662054621424,0.00250790366556,0.0712012671696,0.00714126799997,0.00647836655605,0.019977852124,0.198466927146
55286,93988,請問在這裡為什麼要用laid out 而不用lay out呢？謝謝～,7.742548796e-05,0.00980076619017,0.137061728685,0.00213636756304,0.0510273155975,0.489915135187,0.0120613538301,0.0398489880257,0.00158146196271,0.0300613196696,0.00381114825127,0.00374318909983,0.0321858947056,0.186687905745
55457,101170,請問by the way 在這裡是什麼意思？還有為什麼這樣使用？,6.61420856044e-06,0.00118387958861,0.00954453688039,0.000226050168698,0.0108439598467,0.795023362334,0.00141444855334,0.00559937685651,0.000113369516007,0.00903251348042,0.000642533527585,0.000474796056354,0.0420696544341,0.123824904549
19567,21890,請問在這邊spread是動詞還是名詞？thx 為什麼不是How does rabies spread ?,0.000101001039271,0.0111813970039,0.0792107056769,0.00486506250288,0.0722460223454,0.523573025831,0.0144429687759,0.0364947337083,0.00194532493356,0.0440692516413,0.00826699143121,0.0112066753777,0.0169329439695,0.175463895763
19654,75061,After being helped to his feet by bystanders who were unaware of the robbery 請問 為何會出現 being 謝謝!,2.54334007152e-05,0.0050215682067,0.0489929241116,0.00152832598983,0.0657079272705,0.389860026064,0.00849688863386,0.0299768822121,0.000531753217951,0.0479920666929,0.0018828002724,0.00222444086587,0.0199548939205,0.377804069141
45592,93711,請問這邊的left詞性是什麼? 是動詞嗎?可是，這樣一句話就有兩個動詞了。 謝謝,1.30835480551e-05,0.00393445112995,0.0465000999117,0.000523880668321,0.109296034928,0.520655349509,0.00282754334144,0.0360771272307,0.000305014033484,0.0227544245722,0.00313099345194,0.00175136266217,0.0164839498886,0.235746685125
22669,80900,"by the way 不是順便一提的意思嗎?在課程中是否也有""由於""的意思呢?",5.53712233415e-06,0.000928571184648,0.0050980848483,0.000185486636744,0.00429957231186,0.9435295054,0.000927840933348,0.0029832637152,9.94472062654e-05,0.00506507220498,0.000423024027848,0.000361668943111,0.0113030218072,0.0247899036582
34490,90149,"為什麼要用judged, 而不用judging",0.000139551070635,0.0167045468018,0.0570318712356,0.00386972476737,0.10193060194,0.523543120013,0.0251470945075,0.0584119394434,0.00265066959782,0.0398615835462,0.00710459519208,0.00543471966822,0.0428286090224,0.115341373193
41712,92939,為甚麼這裡的show要用shown?,0.000210280773398,0.0229777317364,0.0572911315577,0.00581740053719,0.0741903299187,0.423934866775,0.0307421071682,0.0771254424911,0.0044000517678,0.0761842462063,0.00961249620313,0.00999983034133,0.0310086379761,0.176505446548
39689,92939,可以解釋一下This stuff can be recycled的文法嗎?,8.91757136578e-06,0.00414619519317,0.0417174525075,0.000621866658568,0.0285131687481,0.766940965481,0.00494676990399,0.0200566640068,0.000245635972673,0.0421664618938,0.00145524379241,0.00162669873306,0.017808488704,0.0697454708333
6576,62065,Helmet must be taken off when you walk into a bank.  這裡為什麼是用 taken,0.000100192591383,0.0244046345924,0.054435324916,0.00377392307916,0.0519070853702,0.466115654367,0.0281387336123,0.0458953109702,0.00246685078489,0.0570923005021,0.00740854545789,0.00658693964015,0.0353480887774,0.216326415339
22000,76535,left在這裡的意思,0.000112889854947,0.0236012495051,0.0258592593242,0.00316220528938,0.0911479999466,0.507361650115,0.0103129780011,0.0783384143726,0.00195655011705,0.0299056784162,0.00526704090505,0.00705384949716,0.103592730838,0.112327503818
55977,97745,drown+ed 在這是名詞嗎？,5.20987682934e-05,0.00576389726929,0.0186819113665,0.00127875602206,0.270373840513,0.493561233361,0.00499759307827,0.0787511618529,0.000929810979129,0.0272627244272,0.00406381026297,0.00794136637226,0.0152247659179,0.0711170298087
7801,51624,"And now you're left with the breast. Q:What kind of grammar "" you're left "" ?",2.99532685924e-06,0.00172253835581,0.0125479308545,0.00013232064076,0.00763356269628,0.863231023841,0.00272181573691,0.00978148889185,7.96647588701e-05,0.0100068999559,0.000335692168358,0.000798849772813,0.010404775981,0.0806004410191
42021,73405,老師您好: 請問這句的 being 應該怎麼活用，看不明白何時該用being??,8.86188787053e-05,0.01367152505,0.0420954127912,0.00272637728214,0.0735616224875,0.405430809357,0.0230858881031,0.0346140827871,0.00152165698615,0.0754441243737,0.00430051872149,0.00370895989464,0.0446697406944,0.275080662593
40725,73405,老師您好: 請問這句的 will get sent ...get 與 sent  都是動詞，這樣與will 放在一起可以嗎?助動詞+ 動詞 +動詞 ?怪怪的,2.48687171476e-05,0.00454762763314,0.0771608520446,0.00101292368282,0.0455307403123,0.573267209242,0.0107962427506,0.0325673459754,0.000953845103895,0.027937731906,0.00388021791011,0.0018982271356,0.0185636532351,0.201858514352
28621,73405,老師您好: 請問句中的 left 是 過去分詞嗎?? 前面有be 動詞，是被動語態嗎?? ,2.02531352973e-05,0.00739686434067,0.0224862354804,0.000790791151606,0.201330424494,0.44966845444,0.00684145797411,0.0736300938978,0.000808821053352,0.0312377300497,0.00356180492878,0.00190167674765,0.12419345026,0.0761319420468
16891,76901,整句用法解釋? 1. judge'd' 2.為何不是用your用you ,1.34553331147e-05,0.00697889627679,0.0560531081894,0.000768147867216,0.0382131148515,0.721645380428,0.00643304880405,0.0112728506054,0.000385597796501,0.0238297849991,0.00159826221196,0.00161671701063,0.00764665378174,0.123544981845
26502,11785,請問spread 在這裏是當什麼詞性用( 形容詞 or 被動式??),9.16676241531e-05,0.0116299121038,0.104372393122,0.00250752192238,0.0806224531272,0.385132925604,0.0106432516832,0.040662302572,0.00156778029667,0.0553640151943,0.00734486906244,0.00673164680806,0.039256361323,0.254072899556
109905,62270,composted 在這裡是被動詞嗎,8.59731282798e-05,0.0108256335639,0.0510084517229,0.00303125981924,0.380058861982,0.293982640403,0.0122086350568,0.0410897411254,0.0017149623168,0.041427687735,0.00924463332993,0.00553650517667,0.0227027182342,0.127082296406
6790,47283,And now you're left with the breast.中的left在這裡怎麼會解釋成剩下,7.22413133818e-06,0.00365762485767,0.0226234948774,0.000305109339072,0.0185065623904,0.805592332356,0.0028449667669,0.0154602643109,0.000155812563519,0.00980009858713,0.000732504537789,0.00111990592252,0.0373946844266,0.0817994149322
67399,21670,請問此處pack和full的詞性? 謝謝,0.000153269825022,0.0212590038803,0.0730381611755,0.00424243216329,0.113439554066,0.359896387101,0.0147985074407,0.0482568911812,0.00263873659135,0.0738425460207,0.00973130966118,0.00825682008886,0.020415774462,0.250030606343
40806,82365,請問這裡的left是leave的過去分詞嗎? 為什麼是使用被動式?,7.54504625573e-05,0.0159276886454,0.0159322685434,0.00206953172671,0.273339988962,0.371172558508,0.00748084963451,0.133005185956,0.00174340223986,0.0265351965633,0.00413776016335,0.00371980218873,0.0797607211963,0.0650995952091
73164,92974,為什麼gathered是verb. 卻會加在are後面？,0.000213298886405,0.028449678302,0.105193750629,0.00749541890036,0.0670403496548,0.352796569881,0.0339385802278,0.0684411611158,0.00404972372013,0.0801397939815,0.0109813534528,0.00899528826823,0.10472468633,0.12754034665
24263,83227,by the way 為何在句中為「由於」的意思？為何放中間？大部份是否放前面為「順便一提」？,1.21359649363e-05,0.00201648906144,0.0279123347725,0.000384600850801,0.0115815771191,0.820241678737,0.00200014829358,0.00932944613446,0.000240054116344,0.019340589819,0.00105708416752,0.000906483928642,0.0166715426385,0.0883058343957
109740,83754,這裡discovered做形容詞嗎？,6.46587335837e-05,0.00808676494725,0.0511742690958,0.00181118302827,0.220164445194,0.329596808665,0.0106162928599,0.043699050823,0.00112063260973,0.07027681024,0.00832925075472,0.0106750986036,0.0209389161668,0.223445818279
